;temps (s);speed (m/s);power_shaft (W);fuel_cumul (m^3)
468;33915.0;7.0;498151.19200000004;-0.011153949883362095
469;33915.0;7.0;498151.19200000004;-0.011202695357497168
470;33915.0;7.0;498151.19200000004;-0.01125144083163224
471;33915.0;7.0;498151.19200000004;-0.011300186305767313
472;33915.0;7.0;498151.19200000004;-0.011348931779902385
473;33915.0;7.0;498151.19200000004;-0.011397677254037458
474;33915.0;7.0;498151.19200000004;-0.01144642272817253
475;33915.0;7.0;498151.19200000004;-0.011495168202307603
476;33915.0;7.0;498151.19200000004;-0.011543913676442676
477;33915.0;7.0;498151.19200000004;-0.011592659150577748
478;33915.0;7.0;498151.19200000004;-0.01164140462471282
479;33915.0;7.0;498151.19200000004;-0.011690150098847893
480;33915.0;7.0;498151.19200000004;-0.011738895572982966
481;33915.0;7.0;498151.19200000004;-0.011787641047118038
482;33915.0;7.0;498151.19200000004;-0.011836386521253111
483;33915.0;7.0;498151.19200000004;-0.011885131995388184
484;33915.0;7.0;498151.19200000004;-0.011933877469523256
485;33915.0;7.0;498151.19200000004;-0.011982622943658329
486;33915.0;7.0;498151.19200000004;-0.012031368417793401
487;33915.0;7.0;498151.19200000004;-0.012080113891928474
488;33915.0;7.0;498151.19200000004;-0.012128859366063546
489;33915.0;7.0;498151.19200000004;-0.012177604840198619
490;33915.0;7.0;498151.19200000004;-0.012226350314333691
491;33915.0;7.0;498151.19200000004;-0.012275095788468764
492;33915.0;7.0;498151.19200000004;-0.012323841262603837
493;33915.0;7.0;498151.19200000004;-0.012372586736738909
494;33915.0;7.0;498151.19200000004;-0.012421332210873982
495;33915.0;7.0;498151.19200000004;-0.012470077685009054
496;33915.0;7.0;498151.19200000004;-0.012518823159144127
497;33915.0;7.0;498151.19200000004;-0.0125675686332792
498;33915.0;7.0;498151.19200000004;-0.012616314107414272
499;33915.0;7.0;498151.19200000004;-0.012665059581549344
500;33915.0;7.0;498151.19200000004;-0.012713805055684417
501;33915.0;7.0;498151.19200000004;-0.01276255052981949
502;33915.0;7.0;498151.19200000004;-0.012811296003954562
503;33915.0;7.0;498151.19200000004;-0.012860041478089635
504;33915.0;7.0;498151.19200000004;-0.012908786952224707
505;33915.0;7.0;498151.19200000004;-0.01295753242635978
506;33915.0;7.0;498151.19200000004;-0.013006277900494852
507;33915.0;7.0;498151.19200000004;-0.013055023374629925
508;33915.0;7.0;498151.19200000004;-0.013103768848764998
509;33915.0;7.0;498151.19200000004;-0.01315251432290007
510;33915.0;7.0;498151.19200000004;-0.013201259797035143
511;33915.0;7.0;498151.19200000004;-0.013250005271170215
512;33915.0;7.0;498151.19200000004;-0.013298750745305288
513;33915.0;7.0;498151.19200000004;-0.01334749621944036
514;33915.0;7.0;498151.19200000004;-0.013396241693575433
515;33915.0;7.0;498151.19200000004;-0.013444987167710505
516;33915.0;7.0;498151.19200000004;-0.013493732641845578
517;33915.0;7.0;498151.19200000004;-0.01354247811598065
518;33915.0;7.0;498151.19200000004;-0.013591223590115723
519;33915.0;7.0;498151.19200000004;-0.013639969064250796
520;33915.0;7.0;498151.19200000004;-0.013688714538385868
521;33915.0;7.0;498151.19200000004;-0.01373746001252094
522;33915.0;7.0;498151.19200000004;-0.013786205486656013
523;33915.0;7.0;498151.19200000004;-0.013834950960791086
524;33915.0;7.0;498151.19200000004;-0.013883696434926159
525;33915.0;7.0;498151.19200000004;-0.013932441909061231
526;33915.0;7.0;498151.19200000004;-0.013981187383196304
527;33915.0;7.0;498151.19200000004;-0.014029932857331376
528;33915.0;7.0;498151.19200000004;-0.014078678331466449
529;33915.0;7.0;498151.19200000004;-0.014127423805601521
530;33915.0;7.0;498151.19200000004;-0.014176169279736594
531;33915.0;7.0;498151.19200000004;-0.014224914753871666
532;33915.0;7.0;498151.19200000004;-0.014273660228006739
533;33915.0;7.0;498151.19200000004;-0.014322405702141812
534;33915.0;7.0;498151.19200000004;-0.014371151176276884
535;33915.0;7.0;498151.19200000004;-0.014419896650411957
536;33915.0;7.0;498151.19200000004;-0.01446864212454703
537;33915.0;7.0;498151.19200000004;-0.014517387598682102
538;33915.0;7.0;498151.19200000004;-0.014566133072817174
539;33915.0;7.0;498151.19200000004;-0.014614878546952247
540;33915.0;7.0;498151.19200000004;-0.01466362402108732
541;33915.0;7.0;498151.19200000004;-0.014712369495222392
542;33915.0;7.0;498151.19200000004;-0.014761114969357465
543;33915.0;7.0;498151.19200000004;-0.014809860443492537
544;33915.0;7.0;498151.19200000004;-0.01485860591762761
545;33915.0;7.0;498151.19200000004;-0.014907351391762682
546;33915.0;7.0;498151.19200000004;-0.014956096865897755
547;33915.0;7.0;498151.19200000004;-0.015004842340032827
548;33915.0;7.0;498151.19200000004;-0.0150535878141679
549;33915.0;7.0;498151.19200000004;-0.015102333288302973
550;33915.0;7.0;498151.19200000004;-0.015151078762438045
551;33915.0;7.0;498151.19200000004;-0.015199824236573118
552;33915.0;7.0;498151.19200000004;-0.01524856971070819
553;33915.0;7.0;498151.19200000004;-0.015297315184843263
554;33915.0;7.0;498151.19200000004;-0.015346060658978335
555;33915.0;7.0;498151.19200000004;-0.015394806133113408
556;33915.0;7.0;498151.19200000004;-0.01544355160724848
557;33915.0;7.0;498151.19200000004;-0.015492297081383553
558;33915.0;7.0;498151.19200000004;-0.015541042555518626
559;33915.0;7.0;498151.19200000004;-0.015589788029653698
560;33915.0;7.0;498151.19200000004;-0.01563853350378877
561;33915.0;7.0;498151.19200000004;-0.015687278977923845
562;33915.0;7.0;498151.19200000004;-0.01573602445205892
563;33915.0;7.0;498151.19200000004;-0.015784769926193994
564;33915.0;7.0;498151.19200000004;-0.015833515400329068
565;33915.0;7.0;498151.19200000004;-0.015882260874464142
566;33915.0;7.0;498151.19200000004;-0.015931006348599216
567;33915.0;7.0;498151.19200000004;-0.01597975182273429
568;33915.0;7.0;498151.19200000004;-0.016028497296869365
569;33915.0;7.0;498151.19200000004;-0.01607724277100444
570;33915.0;7.0;498151.19200000004;-0.016125988245139514
571;33915.0;7.0;498151.19200000004;-0.016174733719274588
572;33915.0;7.0;498151.19200000004;-0.016223479193409662
573;33915.0;7.0;498151.19200000004;-0.016272224667544737
574;33915.0;7.0;498151.19200000004;-0.01632097014167981
575;33915.0;7.0;498151.19200000004;-0.016369715615814885
576;33915.0;7.0;498151.19200000004;-0.01641846108994996
577;33915.0;7.0;498151.19200000004;-0.016467206564085034
578;33915.0;7.0;498151.19200000004;-0.016515952038220108
579;33915.0;7.0;498151.19200000004;-0.016564697512355182
580;33915.0;7.0;498151.19200000004;-0.016613442986490257
581;33915.0;7.0;498151.19200000004;-0.01666218846062533
582;33915.0;7.0;498151.19200000004;-0.016710933934760405
583;33915.0;7.0;498151.19200000004;-0.01675967940889548
584;33915.0;7.0;498151.19200000004;-0.016808424883030554
585;33915.0;7.0;498151.19200000004;-0.016857170357165628
586;33915.0;7.0;498151.19200000004;-0.016905915831300702
587;33915.0;7.0;498151.19200000004;-0.016954661305435777
588;33915.0;7.0;498151.19200000004;-0.01700340677957085
589;33915.0;7.0;498151.19200000004;-0.017052152253705925
590;33915.0;7.0;498151.19200000004;-0.017100897727841
591;33915.0;7.0;498151.19200000004;-0.017149643201976074
592;33915.0;7.0;498151.19200000004;-0.017198388676111148
593;33915.0;7.0;498151.19200000004;-0.017247134150246222
594;33915.0;7.0;498151.19200000004;-0.017295879624381297
595;33915.0;7.0;498151.19200000004;-0.01734462509851637
596;33915.0;7.0;498151.19200000004;-0.017393370572651445
597;33915.0;7.0;498151.19200000004;-0.01744211604678652
598;33915.0;7.0;498151.19200000004;-0.017490861520921594
599;33915.0;7.0;498151.19200000004;-0.017539606995056668
600;33915.0;7.0;498151.19200000004;-0.017588352469191743
601;33915.0;7.0;498151.19200000004;-0.017637097943326817
602;33915.0;7.0;498151.19200000004;-0.01768584341746189
603;33915.0;7.0;498151.19200000004;-0.017734588891596965
604;33915.0;7.0;498151.19200000004;-0.01778333436573204
605;33915.0;7.0;498151.19200000004;-0.017832079839867114
606;33915.0;7.0;498151.19200000004;-0.01788082531400219
607;33915.0;7.0;498151.19200000004;-0.017929570788137263
608;33915.0;7.0;498151.19200000004;-0.017978316262272337
609;33915.0;7.0;498151.19200000004;-0.01802706173640741
610;33915.0;7.0;498151.19200000004;-0.018075807210542486
611;33915.0;7.0;498151.19200000004;-0.01812455268467756
612;33915.0;7.0;498151.19200000004;-0.018173298158812634
613;33915.0;7.0;498151.19200000004;-0.01822204363294771
614;33915.0;7.0;498151.19200000004;-0.018270789107082783
615;33915.0;7.0;498151.19200000004;-0.018319534581217857
616;33915.0;7.0;498151.19200000004;-0.01836828005535293
617;33915.0;7.0;498151.19200000004;-0.018417025529488006
618;33915.0;7.0;498151.19200000004;-0.01846577100362308
619;33915.0;7.0;498151.19200000004;-0.018514516477758154
620;33915.0;7.0;498151.19200000004;-0.01856326195189323
621;33915.0;7.0;498151.19200000004;-0.018612007426028303
622;33915.0;7.0;498151.19200000004;-0.018660752900163377
623;33915.0;7.0;498151.19200000004;-0.01870949837429845
624;33915.0;7.0;498151.19200000004;-0.018758243848433526
625;33915.0;7.0;498151.19200000004;-0.0188069893225686
626;33915.0;7.0;498151.19200000004;-0.018855734796703674
627;33915.0;7.0;498151.19200000004;-0.01890448027083875
628;33915.0;7.0;498151.19200000004;-0.018953225744973823
629;33915.0;7.0;498151.19200000004;-0.019001971219108897
630;33915.0;7.0;498151.19200000004;-0.01905071669324397
631;33915.0;7.0;498151.19200000004;-0.019099462167379046
632;33915.0;7.0;498151.19200000004;-0.01914820764151412
633;33915.0;7.0;498151.19200000004;-0.019196953115649194
634;33915.0;7.0;498151.19200000004;-0.01924569858978427
635;33915.0;7.0;498151.19200000004;-0.019294444063919343
636;33915.0;7.0;498151.19200000004;-0.019343189538054417
637;33915.0;7.0;498151.19200000004;-0.01939193501218949
638;33915.0;7.0;498151.19200000004;-0.019440680486324566
639;33915.0;7.0;498151.19200000004;-0.01948942596045964
640;33915.0;7.0;498151.19200000004;-0.019538171434594714
641;33915.0;7.0;498151.19200000004;-0.01958691690872979
642;33915.0;7.0;498151.19200000004;-0.019635662382864863
643;33915.0;7.0;498151.19200000004;-0.019684407856999937
644;33915.0;7.0;498151.19200000004;-0.01973315333113501
645;33915.0;7.0;498151.19200000004;-0.019781898805270086
646;33915.0;7.0;498151.19200000004;-0.01983064427940516
647;33915.0;7.0;498151.19200000004;-0.019879389753540234
648;33915.0;7.0;498151.19200000004;-0.01992813522767531
649;33915.0;7.0;498151.19200000004;-0.019976880701810383
650;33915.0;7.0;498151.19200000004;-0.020025626175945457
651;33915.0;7.0;498151.19200000004;-0.02007437165008053
652;33915.0;7.0;498151.19200000004;-0.020123117124215606
653;33915.0;7.0;498151.19200000004;-0.02017186259835068
654;33915.0;7.0;498151.19200000004;-0.020220608072485755
655;33915.0;7.0;498151.19200000004;-0.02026935354662083
656;33915.0;7.0;498151.19200000004;-0.020318099020755903
657;33915.0;7.0;498151.19200000004;-0.020366844494890977
658;33915.0;7.0;498151.19200000004;-0.02041558996902605
659;33915.0;7.0;498151.19200000004;-0.020464335443161126
660;33915.0;7.0;498151.19200000004;-0.0205130809172962
661;33915.0;7.0;498151.19200000004;-0.020561826391431275
662;33915.0;7.0;498151.19200000004;-0.02061057186556635
663;33915.0;7.0;498151.19200000004;-0.020659317339701423
664;33915.0;7.0;498151.19200000004;-0.020708062813836497
665;33915.0;7.0;498151.19200000004;-0.020756808287971572
666;33915.0;7.0;498151.19200000004;-0.020805553762106646
667;33915.0;7.0;498151.19200000004;-0.02085429923624172
668;33915.0;7.0;498151.19200000004;-0.020903044710376795
669;33915.0;7.0;498151.19200000004;-0.02095179018451187
670;33915.0;7.0;498151.19200000004;-0.021000535658646943
671;33915.0;7.0;498151.19200000004;-0.021049281132782018
672;33915.0;7.0;498151.19200000004;-0.021098026606917092
673;33915.0;7.0;498151.19200000004;-0.021146772081052166
674;33915.0;7.0;498151.19200000004;-0.02119551755518724
675;33915.0;7.0;498151.19200000004;-0.021244263029322315
676;33915.0;7.0;498151.19200000004;-0.02129300850345739
677;33915.0;7.0;498151.19200000004;-0.021341753977592463
678;33915.0;7.0;498151.19200000004;-0.021390499451727538
679;33915.0;7.0;498151.19200000004;-0.021439244925862612
680;33915.0;7.0;498151.19200000004;-0.021487990399997686
681;33915.0;7.0;498151.19200000004;-0.02153673587413276
682;33915.0;7.0;498151.19200000004;-0.021585481348267835
683;33915.0;7.0;498151.19200000004;-0.02163422682240291
684;33915.0;7.0;498151.19200000004;-0.021682972296537983
685;33915.0;7.0;498151.19200000004;-0.021731717770673058
686;33915.0;7.0;498151.19200000004;-0.021780463244808132
687;33915.0;7.0;498151.19200000004;-0.021829208718943206
688;33915.0;7.0;498151.19200000004;-0.02187795419307828
689;33915.0;7.0;498151.19200000004;-0.021926699667213355
690;33915.0;7.0;498151.19200000004;-0.02197544514134843
691;33915.0;7.0;498151.19200000004;-0.022024190615483503
692;33915.0;7.0;498151.19200000004;-0.022072936089618578
693;33915.0;7.0;498151.19200000004;-0.022121681563753652
694;33915.0;7.0;498151.19200000004;-0.022170427037888726
695;33915.0;7.0;498151.19200000004;-0.0222191725120238
696;33915.0;7.0;498151.19200000004;-0.022267917986158875
697;33915.0;7.0;498151.19200000004;-0.02231666346029395
698;33915.0;7.0;498151.19200000004;-0.022365408934429024
699;33915.0;7.0;498151.19200000004;-0.022414154408564098
700;33915.0;7.0;498151.19200000004;-0.022462899882699172
701;33915.0;7.0;498151.19200000004;-0.022511645356834246
702;33915.0;7.0;498151.19200000004;-0.02256039083096932
703;33915.0;7.0;498151.19200000004;-0.022609136305104395
704;33915.0;7.0;498151.19200000004;-0.02265788177923947
705;33915.0;7.0;498151.19200000004;-0.022706627253374544
706;33915.0;7.0;498151.19200000004;-0.022755372727509618
707;33915.0;7.0;498151.19200000004;-0.022804118201644692
708;33915.0;7.0;498151.19200000004;-0.022852863675779767
709;33915.0;7.0;498151.19200000004;-0.02290160914991484
710;33915.0;7.0;498151.19200000004;-0.022950354624049915
711;33915.0;7.0;498151.19200000004;-0.02299910009818499
712;33915.0;7.0;498151.19200000004;-0.023047845572320064
713;33915.0;7.0;498151.19200000004;-0.023096591046455138
714;33915.0;7.0;498151.19200000004;-0.023145336520590212
715;33915.0;7.0;498151.19200000004;-0.023194081994725287
716;33915.0;7.0;498151.19200000004;-0.02324282746886036
717;33915.0;7.0;498151.19200000004;-0.023291572942995435
718;33915.0;7.0;498151.19200000004;-0.02334031841713051
719;33915.0;7.0;498151.19200000004;-0.023389063891265584
720;33915.0;7.0;498151.19200000004;-0.023437809365400658
721;33915.0;7.0;498151.19200000004;-0.023486554839535732
722;33915.0;7.0;498151.19200000004;-0.023535300313670807
723;33915.0;7.0;498151.19200000004;-0.02358404578780588
724;33915.0;7.0;498151.19200000004;-0.023632791261940955
725;33915.0;7.0;498151.19200000004;-0.02368153673607603
726;33915.0;7.0;498151.19200000004;-0.023730282210211104
727;33915.0;7.0;498151.19200000004;-0.023779027684346178
728;33915.0;7.0;498151.19200000004;-0.023827773158481252
729;33915.0;7.0;498151.19200000004;-0.023876518632616327
730;33915.0;7.0;498151.19200000004;-0.0239252641067514
731;33915.0;7.0;498151.19200000004;-0.023974009580886475
732;33915.0;7.0;498151.19200000004;-0.02402275505502155
733;33915.0;7.0;498151.19200000004;-0.024071500529156624
734;33915.0;7.0;498151.19200000004;-0.024120246003291698
735;33915.0;7.0;498151.19200000004;-0.024168991477426773
736;33915.0;7.0;498151.19200000004;-0.024217736951561847
737;33915.0;7.0;498151.19200000004;-0.02426648242569692
738;33915.0;7.0;498151.19200000004;-0.024315227899831995
739;33915.0;7.0;498151.19200000004;-0.02436397337396707
740;33915.0;7.0;498151.19200000004;-0.024412718848102144
741;33915.0;7.0;498151.19200000004;-0.02446146432223722
742;33915.0;7.0;498151.19200000004;-0.024510209796372293
743;33915.0;7.0;498151.19200000004;-0.024558955270507367
744;33915.0;7.0;498151.19200000004;-0.02460770074464244
745;33915.0;7.0;498151.19200000004;-0.024656446218777515
746;33915.0;7.0;498151.19200000004;-0.02470519169291259
747;33915.0;7.0;498151.19200000004;-0.024753937167047664
748;33915.0;7.0;498151.19200000004;-0.02480268264118274
749;33915.0;7.0;498151.19200000004;-0.024851428115317813
750;33915.0;7.0;498151.19200000004;-0.024900173589452887
751;33915.0;7.0;498151.19200000004;-0.02494891906358796
752;33915.0;7.0;498151.19200000004;-0.024997664537723036
753;33915.0;7.0;498151.19200000004;-0.02504641001185811
754;33915.0;7.0;498151.19200000004;-0.025095155485993184
755;33915.0;7.0;498151.19200000004;-0.02514390096012826
756;33915.0;7.0;498151.19200000004;-0.025192646434263333
757;33915.0;7.0;498151.19200000004;-0.025241391908398407
758;33915.0;7.0;498151.19200000004;-0.02529013738253348
759;33915.0;7.0;498151.19200000004;-0.025338882856668556
760;33915.0;7.0;498151.19200000004;-0.02538762833080363
761;33915.0;7.0;498151.19200000004;-0.025436373804938704
762;33915.0;7.0;498151.19200000004;-0.02548511927907378
763;33915.0;7.0;498151.19200000004;-0.025533864753208853
764;33915.0;7.0;498151.19200000004;-0.025582610227343927
765;33915.0;7.0;498151.19200000004;-0.025631355701479
766;33915.0;7.0;498151.19200000004;-0.025680101175614076
767;33915.0;7.0;498151.19200000004;-0.02572884664974915
768;33915.0;7.0;498151.19200000004;-0.025777592123884224
769;33915.0;7.0;498151.19200000004;-0.0258263375980193
770;33915.0;7.0;498151.19200000004;-0.025875083072154373
771;33915.0;7.0;498151.19200000004;-0.025923828546289447
772;33915.0;7.0;498151.19200000004;-0.02597257402042452
773;33915.0;7.0;498151.19200000004;-0.026021319494559596
774;33915.0;7.0;498151.19200000004;-0.02607006496869467
775;33915.0;7.0;498151.19200000004;-0.026118810442829744
776;33915.0;7.0;498151.19200000004;-0.02616755591696482
777;33915.0;7.0;498151.19200000004;-0.026216301391099893
778;33915.0;7.0;498151.19200000004;-0.026265046865234967
779;33915.0;7.0;498151.19200000004;-0.02631379233937004
780;33915.0;7.0;498151.19200000004;-0.026362537813505116
781;33915.0;7.0;498151.19200000004;-0.02641128328764019
782;33915.0;7.0;498151.19200000004;-0.026460028761775264
783;33915.0;7.0;498151.19200000004;-0.02650877423591034
784;33915.0;7.0;498151.19200000004;-0.026557519710045413
785;33915.0;7.0;498151.19200000004;-0.026606265184180487
786;33915.0;7.0;498151.19200000004;-0.02665501065831556
787;33915.0;7.0;498151.19200000004;-0.026703756132450636
788;33915.0;7.0;498151.19200000004;-0.02675250160658571
789;33915.0;7.0;498151.19200000004;-0.026801247080720784
790;33915.0;7.0;498151.19200000004;-0.02684999255485586
791;33915.0;7.0;498151.19200000004;-0.026898738028990933
792;33915.0;7.0;498151.19200000004;-0.026947483503126007
793;33915.0;7.0;498151.19200000004;-0.02699622897726108
794;33915.0;7.0;498151.19200000004;-0.027044974451396156
795;33915.0;7.0;498151.19200000004;-0.02709371992553123
796;33915.0;7.0;498151.19200000004;-0.027142465399666305
797;33915.0;7.0;498151.19200000004;-0.02719121087380138
798;33915.0;7.0;498151.19200000004;-0.027239956347936453
799;33915.0;7.0;498151.19200000004;-0.027288701822071527
800;33915.0;7.0;498151.19200000004;-0.027337447296206602
801;33915.0;7.0;498151.19200000004;-0.027386192770341676
